MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
216,134,190,242,155,53,427,272,260,2022-01-22 17:22:15.883
213,129,157,242,154,56,430,275,259,2022-01-22 17:22:15.995
216,132,211,241,151,53,427,272,260,2022-01-22 17:22:16.107
213,131,152,242,154,56,429,275,257,2022-01-22 17:22:16.218
214,134,202,243,155,56,428,273,260,2022-01-22 17:22:16.330
214,131,178,242,155,56,429,273,259,2022-01-22 17:22:16.442
213,132,165,241,154,54,430,274,262,2022-01-22 17:22:16.553
214,132,205,241,151,53,428,274,262,2022-01-22 17:22:16.665
213,132,149,241,153,54,430,274,259,2022-01-22 17:22:16.777
213,129,205,242,154,56,430,275,259,2022-01-22 17:22:16.889
214,133,167,241,151,53,428,274,260,2022-01-22 17:22:17.000
213,132,177,241,153,53,429,274,262,2022-01-22 17:22:17.112
214,134,200,243,155,56,428,273,257,2022-01-22 17:22:17.224
216,134,154,243,154,53,427,273,257,2022-01-22 17:22:17.335
212,132,210,243,154,58,430,275,259,2022-01-22 17:22:17.447
216,134,160,242,153,53,427,272,260,2022-01-22 17:22:17.559
213,132,189,242,154,58,431,274,259,2022-01-22 17:22:17.671
216,134,189,241,153,53,428,272,260,2022-01-22 17:22:17.782
216,136,160,243,155,53,426,273,260,2022-01-22 17:22:17.894
216,134,211,241,153,53,427,272,260,2022-01-22 17:22:18.005
212,132,154,243,155,56,430,275,259,2022-01-22 17:22:18.118
213,132,200,243,154,56,430,275,259,2022-01-22 17:22:18.229
214,132,177,241,151,53,428,272,262,2022-01-22 17:22:18.340
214,131,170,242,155,56,429,275,257,2022-01-22 17:22:18.453
213,132,205,241,154,56,430,274,260,2022-01-22 17:22:18.564
213,132,149,243,154,56,430,274,260,2022-01-22 17:22:18.677
213,129,205,243,154,54,431,274,260,2022-01-22 17:22:18.788
216,136,170,242,155,53,428,273,259,2022-01-22 17:22:18.899
213,132,177,243,155,58,432,275,258,2022-01-22 17:22:19.011
213,132,198,242,155,58,431,275,259,2022-01-22 17:22:19.123
213,129,150,243,154,58,431,275,259,2022-01-22 17:22:19.234
216,136,211,242,156,53,428,273,259,2022-01-22 17:22:19.347
216,134,158,241,153,53,428,272,260,2022-01-22 17:22:19.458
213,132,185,241,154,54,424,274,259,2022-01-22 17:22:19.569
213,129,189,243,154,56,430,275,258,2022-01-22 17:22:19.682
213,129,158,242,154,58,431,274,259,2022-01-22 17:22:19.794
214,134,214,243,154,56,429,273,257,2022-01-22 17:22:19.905
213,131,154,243,154,56,430,276,259,2022-01-22 17:22:20.017
216,136,200,242,153,53,427,273,260,2022-01-22 17:22:20.128
214,133,177,241,153,52,429,273,262,2022-01-22 17:22:20.241
216,134,170,243,155,55,428,273,260,2022-01-22 17:22:20.352
213,132,206,246,154,58,430,275,259,2022-01-22 17:22:20.463
216,134,152,243,155,56,428,273,257,2022-01-22 17:22:20.575
213,131,206,243,155,56,431,276,259,2022-01-22 17:22:20.687
216,134,167,241,153,53,428,273,260,2022-01-22 17:22:20.799
213,134,178,243,155,56,430,275,257,2022-01-22 17:22:20.910
213,132,199,243,155,58,431,276,259,2022-01-22 17:22:21.022
214,134,152,243,158,56,429,275,257,2022-01-22 17:22:21.133
216,136,211,243,155,53,428,273,260,2022-01-22 17:22:21.245
213,132,160,243,155,58,431,275,259,2022-01-22 17:22:21.358
216,134,189,243,156,53,428,273,260,2022-01-22 17:22:21.469
212,129,189,243,154,54,431,275,260,2022-01-22 17:22:21.581
213,133,157,241,151,53,430,274,262,2022-01-22 17:22:21.692
216,134,210,243,156,53,428,273,259,2022-01-22 17:22:21.804
212,125,145,241,164,53,430,274,262,2022-01-22 17:22:21.916
216,136,198,243,156,53,429,273,260,2022-01-22 17:22:22.027
214,133,180,241,153,53,430,274,262,2022-01-22 17:22:22.139
216,134,168,241,153,53,428,272,260,2022-01-22 17:22:22.250
216,136,206,243,156,55,429,273,257,2022-01-22 17:22:22.363
214,134,149,241,151,53,428,272,260,2022-01-22 17:22:22.474
213,132,205,241,155,54,431,274,262,2022-01-22 17:22:22.586
216,134,170,243,153,53,428,273,260,2022-01-22 17:22:22.697
213,132,177,243,154,58,431,276,259,2022-01-22 17:22:22.809
