MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
181,103,233,98,158,42,334,238,304,2022-01-20 16:46:39.652
184,106,234,99,155,41,331,233,305,2022-01-20 16:46:39.753
184,106,234,99,158,42,331,233,304,2022-01-20 16:46:39.865
186,106,234,99,157,41,331,233,305,2022-01-20 16:46:39.978
186,106,233,100,156,37,329,233,306,2022-01-20 16:46:40.087
181,103,231,98,158,42,334,238,304,2022-01-20 16:46:40.191
183,106,234,98,155,42,334,235,303,2022-01-20 16:46:40.302
183,105,231,97,153,37,330,234,306,2022-01-20 16:46:40.412
184,107,233,100,151,37,329,233,306,2022-01-20 16:46:40.516
184,106,231,100,156,37,329,234,306,2022-01-20 16:46:40.627
184,106,234,102,155,43,332,236,305,2022-01-20 16:46:40.739
182,106,234,99,158,42,333,237,303,2022-01-20 16:46:40.851
181,103,232,98,155,42,334,238,303,2022-01-20 16:46:40.962
184,106,234,99,156,41,331,233,304,2022-01-20 16:46:41.071
184,105,231,100,153,37,330,234,306,2022-01-20 16:46:41.182
184,106,234,99,158,42,332,236,304,2022-01-20 16:46:41.285
182,105,234,99,158,42,334,237,303,2022-01-20 16:46:41.397
181,103,233,98,158,42,334,238,303,2022-01-20 16:46:41.508
186,106,231,100,156,37,329,233,306,2022-01-20 16:46:41.619
181,103,229,97,156,40,332,235,306,2022-01-20 16:46:41.730
184,106,234,99,158,42,331,233,304,2022-01-20 16:46:41.839
184,106,234,102,156,41,332,233,305,2022-01-20 16:46:41.950
186,106,232,102,156,41,331,233,305,2022-01-20 16:46:42.062
181,103,232,98,158,42,334,238,304,2022-01-20 16:46:42.166
181,103,233,98,155,42,334,238,304,2022-01-20 16:46:42.278
181,103,234,98,155,42,334,238,304,2022-01-20 16:46:42.391
186,107,232,100,153,37,329,233,305,2022-01-20 16:46:42.501
181,103,231,97,153,39,330,234,306,2022-01-20 16:46:42.605
181,105,234,99,155,42,334,235,303,2022-01-20 16:46:42.716
181,101,233,97,154,42,334,238,303,2022-01-20 16:46:42.828
181,103,233,95,156,39,331,234,306,2022-01-20 16:46:42.940
182,106,234,99,155,42,334,236,303,2022-01-20 16:46:43.049
181,105,234,98,158,42,334,237,303,2022-01-20 16:46:43.153
181,105,235,102,155,42,334,236,303,2022-01-20 16:46:43.265
186,106,235,99,157,41,331,233,304,2022-01-20 16:46:43.376
184,106,234,99,158,42,333,233,301,2022-01-20 16:46:43.487
181,103,229,95,156,40,332,235,306,2022-01-20 16:46:43.598
183,103,231,97,153,39,332,234,303,2022-01-20 16:46:43.708
183,105,231,95,153,37,331,234,306,2022-01-20 16:46:43.812
182,106,234,99,158,42,334,236,301,2022-01-20 16:46:43.924
183,106,234,102,155,42,333,236,301,2022-01-20 16:46:44.035
181,105,234,98,158,42,334,236,301,2022-01-20 16:46:44.147
181,105,232,98,155,42,334,235,301,2022-01-20 16:46:44.257
186,107,236,100,156,37,331,233,303,2022-01-20 16:46:44.361
186,106,234,102,155,43,333,233,301,2022-01-20 16:46:44.472
186,106,235,100,156,37,332,233,303,2022-01-20 16:46:44.584
182,106,232,98,155,42,334,236,301,2022-01-20 16:46:44.696
182,106,238,98,155,42,334,236,301,2022-01-20 16:46:44.808
183,106,238,99,158,42,333,236,301,2022-01-20 16:46:44.917
183,106,234,98,158,42,334,236,301,2022-01-20 16:46:45.021
184,106,235,99,155,42,333,235,301,2022-01-20 16:46:45.132
182,105,236,98,155,42,334,236,301,2022-01-20 16:46:45.245
182,106,235,99,154,42,334,236,301,2022-01-20 16:46:45.357
184,107,236,100,153,37,332,231,304,2022-01-20 16:46:45.466
186,106,235,102,156,41,333,233,301,2022-01-20 16:46:45.578
181,103,236,98,156,42,334,238,303,2022-01-20 16:46:45.681
186,107,236,99,155,39,329,231,304,2022-01-20 16:46:45.794
186,106,236,100,156,37,332,233,304,2022-01-20 16:46:45.905
183,103,231,97,153,39,332,234,304,2022-01-20 16:46:46.017
183,105,231,97,156,39,332,234,303,2022-01-20 16:46:46.126
183,103,231,95,153,39,332,234,306,2022-01-20 16:46:46.230
184,106,234,99,155,42,334,233,301,2022-01-20 16:46:46.341
184,106,234,99,158,42,333,233,301,2022-01-20 16:46:46.454
179,98,234,96,152,32,345,233,301,2022-01-20 16:46:46.563
181,103,232,98,155,42,335,235,302,2022-01-20 16:46:46.667
183,106,234,99,158,42,334,236,301,2022-01-20 16:46:46.779
181,103,231,97,153,39,333,234,303,2022-01-20 16:46:46.890
186,106,234,100,156,39,332,231,303,2022-01-20 16:46:47.002
181,103,229,95,153,39,333,234,303,2022-01-20 16:46:47.112
181,101,231,97,153,40,334,234,303,2022-01-20 16:46:47.216
186,107,234,100,153,39,332,231,304,2022-01-20 16:46:47.328
186,106,234,100,156,37,333,233,304,2022-01-20 16:46:47.440
184,106,234,99,156,42,333,233,301,2022-01-20 16:46:47.553
186,106,234,100,153,39,332,231,303,2022-01-20 16:46:47.663
186,106,234,99,156,41,332,231,301,2022-01-20 16:46:47.774
186,107,234,101,156,39,333,231,301,2022-01-20 16:46:47.878
184,106,234,99,158,43,335,235,301,2022-01-20 16:46:47.989
183,103,231,97,153,39,334,234,304,2022-01-20 16:46:48.100
183,105,231,97,153,37,332,234,304,2022-01-20 16:46:48.212
181,105,234,98,155,42,335,235,302,2022-01-20 16:46:48.323
181,106,234,99,155,42,335,236,301,2022-01-20 16:46:48.433
184,105,231,95,156,37,332,233,304,2022-01-20 16:46:48.536
184,106,233,101,156,37,332,231,304,2022-01-20 16:46:48.648
186,106,234,102,156,41,333,233,304,2022-01-20 16:46:48.759
182,106,234,99,155,42,335,236,301,2022-01-20 16:46:48.871
181,103,233,95,155,40,334,234,306,2022-01-20 16:46:48.982
183,106,234,99,154,42,335,236,302,2022-01-20 16:46:49.092
181,103,231,97,155,42,334,235,303,2022-01-20 16:46:49.196
181,103,233,97,156,42,335,235,303,2022-01-20 16:46:49.307
181,103,233,98,155,42,334,235,303,2022-01-20 16:46:49.419
186,106,234,102,138,31,337,229,304,2022-01-20 16:46:49.530
181,103,233,98,154,42,335,236,302,2022-01-20 16:46:49.642
181,103,234,98,155,42,335,236,302,2022-01-20 16:46:49.751
186,106,234,100,156,37,333,231,304,2022-01-20 16:46:49.863
186,106,233,100,153,37,332,233,306,2022-01-20 16:46:49.975
181,103,231,95,155,40,333,234,306,2022-01-20 16:46:50.079
184,106,234,102,155,43,334,233,301,2022-01-20 16:46:50.190
181,103,233,98,155,42,334,235,303,2022-01-20 16:46:50.302
181,103,233,98,156,42,335,235,303,2022-01-20 16:46:50.414
184,106,234,102,155,43,333,233,303,2022-01-20 16:46:50.525
181,103,231,97,155,40,334,234,306,2022-01-20 16:46:50.637
184,106,233,100,153,37,332,232,306,2022-01-20 16:46:50.749
177,98,232,94,152,34,343,236,303,2022-01-20 16:46:50.861
184,106,231,100,156,37,332,233,306,2022-01-20 16:46:50.972
181,103,234,98,154,42,335,236,303,2022-01-20 16:46:51.084
184,106,234,99,155,42,335,233,303,2022-01-20 16:46:51.196
181,103,233,98,155,42,335,236,303,2022-01-20 16:46:51.306
184,106,234,100,156,41,333,231,305,2022-01-20 16:46:51.418
181,101,233,98,155,42,335,236,303,2022-01-20 16:46:51.522
186,106,234,100,156,39,333,231,305,2022-01-20 16:46:51.634
181,105,234,99,155,42,335,236,303,2022-01-20 16:46:51.746
186,107,233,100,153,37,333,231,306,2022-01-20 16:46:51.859
182,106,234,99,155,42,336,236,303,2022-01-20 16:46:51.970
186,106,234,100,156,39,333,231,305,2022-01-20 16:46:52.082
183,106,234,99,158,42,335,235,301,2022-01-20 16:46:52.194
181,106,232,99,155,42,335,236,303,2022-01-20 16:46:52.306
186,106,234,100,156,37,333,231,304,2022-01-20 16:46:52.417
181,103,231,98,155,42,335,235,302,2022-01-20 16:46:52.529
181,103,231,95,153,40,334,234,306,2022-01-20 16:46:52.639
182,106,234,102,158,42,335,235,303,2022-01-20 16:46:52.750
181,103,231,97,154,40,334,234,306,2022-01-20 16:46:52.854
183,105,231,95,153,39,334,234,306,2022-01-20 16:46:52.965
186,106,234,100,156,41,333,231,304,2022-01-20 16:46:53.077
183,106,234,99,155,42,335,236,303,2022-01-20 16:46:53.189
186,106,234,100,156,37,333,231,304,2022-01-20 16:46:53.301
181,105,234,98,154,42,336,236,303,2022-01-20 16:46:53.413
186,106,234,100,156,39,333,231,305,2022-01-20 16:46:53.525
181,101,231,97,155,40,335,234,306,2022-01-20 16:46:53.637
184,106,233,97,153,37,333,232,306,2022-01-20 16:46:53.748
186,106,234,99,156,37,333,231,305,2022-01-20 16:46:53.860
181,103,233,97,155,42,335,234,306,2022-01-20 16:46:53.971
186,106,233,100,151,37,333,231,306,2022-01-20 16:46:54.081
181,103,233,98,158,42,335,235,304,2022-01-20 16:46:54.193
181,101,233,97,153,40,334,234,306,2022-01-20 16:46:54.298
184,106,234,98,158,42,335,235,301,2022-01-20 16:46:54.408
181,101,233,97,155,40,334,234,306,2022-01-20 16:46:54.521
184,105,233,100,153,37,332,232,306,2022-01-20 16:46:54.633
186,106,234,99,157,39,333,231,305,2022-01-20 16:46:54.744
183,106,234,99,155,42,334,236,304,2022-01-20 16:46:54.855
181,101,233,97,155,42,335,235,306,2022-01-20 16:46:54.967
183,106,234,98,155,42,335,236,303,2022-01-20 16:46:55.079
183,103,231,97,153,40,334,234,306,2022-01-20 16:46:55.189
181,104,234,98,155,42,335,235,304,2022-01-20 16:46:55.301
183,103,231,95,153,39,332,234,306,2022-01-20 16:46:55.405
186,106,234,100,156,37,333,231,304,2022-01-20 16:46:55.517
186,107,234,99,156,39,332,231,308,2022-01-20 16:46:55.629
183,106,234,98,155,42,335,235,301,2022-01-20 16:46:55.740
181,103,233,99,154,42,335,235,299,2022-01-20 16:46:55.852
183,106,234,99,158,42,335,233,305,2022-01-20 16:46:55.964
181,101,233,98,154,42,334,235,307,2022-01-20 16:46:56.076
186,106,234,99,153,39,333,231,311,2022-01-20 16:46:56.186
183,106,234,98,155,42,335,235,308,2022-01-20 16:46:56.297
183,105,233,95,151,39,332,234,310,2022-01-20 16:46:56.401
181,103,231,97,155,42,334,235,308,2022-01-20 16:46:56.513
186,106,234,100,156,39,332,231,308,2022-01-20 16:46:56.624
181,101,231,97,153,39,334,234,307,2022-01-20 16:46:56.736
181,103,231,97,155,40,334,234,307,2022-01-20 16:46:56.847
186,106,234,99,156,39,333,231,307,2022-01-20 16:46:56.959
183,106,234,98,158,42,335,235,305,2022-01-20 16:46:57.073
186,106,234,100,155,39,333,231,305,2022-01-20 16:46:57.184
181,103,231,97,154,42,338,234,306,2022-01-20 16:46:57.294
181,105,234,98,155,42,336,236,304,2022-01-20 16:46:57.406
177,95,237,95,153,39,332,234,306,2022-01-20 16:46:57.516
183,106,234,98,155,42,335,235,305,2022-01-20 16:46:57.619
183,103,231,95,153,39,334,234,306,2022-01-20 16:46:57.731
186,106,234,99,156,41,333,233,305,2022-01-20 16:46:57.843
183,106,234,99,155,42,335,235,305,2022-01-20 16:46:57.955
186,107,234,101,156,39,333,231,307,2022-01-20 16:46:58.067
183,106,234,98,158,42,335,235,304,2022-01-20 16:46:58.178
181,103,234,99,154,42,335,235,306,2022-01-20 16:46:58.289
181,103,233,95,156,40,334,234,306,2022-01-20 16:46:58.401
186,106,234,100,156,37,332,231,308,2022-01-20 16:46:58.513
186,106,233,101,156,37,333,231,307,2022-01-20 16:46:58.625
181,103,233,97,155,42,334,234,306,2022-01-20 16:46:58.735
186,106,234,91,149,29,337,229,309,2022-01-20 16:46:58.839
184,105,233,97,156,37,332,232,310,2022-01-20 16:46:58.951
186,106,234,100,155,41,333,231,308,2022-01-20 16:46:59.062
183,103,233,97,153,39,334,234,307,2022-01-20 16:46:59.174
181,103,231,98,155,42,335,235,307,2022-01-20 16:46:59.283
186,106,233,100,156,37,332,231,310,2022-01-20 16:46:59.396
186,106,233,99,153,37,332,231,312,2022-01-20 16:46:59.508
181,101,231,97,156,40,334,235,312,2022-01-20 16:46:59.620
183,106,234,98,155,42,335,235,309,2022-01-20 16:46:59.732
181,103,231,97,155,40,334,234,310,2022-01-20 16:46:59.843
181,103,234,98,154,42,335,235,308,2022-01-20 16:46:59.955
183,105,231,95,156,37,333,234,303,2022-01-20 16:47:00.065
186,106,234,100,156,37,333,231,304,2022-01-20 16:47:00.177
181,105,234,98,155,42,335,235,301,2022-01-20 16:47:00.281
181,103,231,97,155,39,334,234,302,2022-01-20 16:47:00.393
183,103,233,97,153,39,334,234,303,2022-01-20 16:47:00.505
184,106,234,99,158,42,334,233,301,2022-01-20 16:47:00.617
184,106,234,99,158,42,333,233,300,2022-01-20 16:47:00.729
184,105,231,100,153,37,332,232,302,2022-01-20 16:47:00.840
184,106,234,99,155,42,333,231,300,2022-01-20 16:47:00.952
184,106,234,99,158,42,335,233,297,2022-01-20 16:47:01.063
186,106,232,100,156,37,332,231,302,2022-01-20 16:47:01.175
181,103,231,97,155,42,334,234,302,2022-01-20 16:47:01.284
184,103,231,100,153,39,332,234,302,2022-01-20 16:47:01.396
181,101,231,97,153,40,334,234,302,2022-01-20 16:47:01.509
183,106,234,98,154,42,335,235,297,2022-01-20 16:47:01.613
186,106,234,100,156,39,332,231,301,2022-01-20 16:47:01.724
186,106,234,99,155,43,333,231,301,2022-01-20 16:47:01.837
181,101,231,98,154,42,335,235,299,2022-01-20 16:47:01.948
184,105,231,97,156,37,331,232,302,2022-01-20 16:47:02.060
181,103,231,97,154,42,334,234,302,2022-01-20 16:47:02.171
183,105,234,99,155,42,335,235,300,2022-01-20 16:47:02.283
181,103,231,97,155,40,334,234,302,2022-01-20 16:47:02.395
183,103,231,97,153,37,332,234,302,2022-01-20 16:47:02.504
183,106,232,98,155,42,334,235,300,2022-01-20 16:47:02.609
167,95,230,90,152,34,338,234,311,2022-01-20 16:47:02.721
184,106,234,99,158,42,334,233,305,2022-01-20 16:47:02.833
184,106,231,100,151,37,332,231,308,2022-01-20 16:47:02.945
183,105,234,98,155,42,335,235,304,2022-01-20 16:47:03.056
186,106,232,99,156,39,332,231,305,2022-01-20 16:47:03.168
184,106,234,99,154,43,333,233,304,2022-01-20 16:47:03.279
181,103,232,98,155,42,335,235,304,2022-01-20 16:47:03.390
186,106,234,99,156,43,333,231,305,2022-01-20 16:47:03.500
