MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
241,145,241,267,150,98,363,451,320,2022-01-17 13:23:33.621
243,145,205,268,149,95,360,450,322,2022-01-17 13:23:33.730
243,146,227,268,151,97,361,448,321,2022-01-17 13:23:33.840
244,145,199,265,149,95,360,450,322,2022-01-17 13:23:33.949
241,145,217,267,149,98,362,451,322,2022-01-17 13:23:34.059
243,146,199,268,149,95,360,449,323,2022-01-17 13:23:34.169
243,145,212,265,149,95,360,449,322,2022-01-17 13:23:34.279
242,146,202,270,150,98,363,448,320,2022-01-17 13:23:34.388
243,146,206,268,149,97,359,448,321,2022-01-17 13:23:34.497
243,146,200,267,149,95,359,448,322,2022-01-17 13:23:34.608
241,144,198,270,152,99,363,450,320,2022-01-17 13:23:34.718
241,145,194,270,152,98,364,450,320,2022-01-17 13:23:34.829
241,144,197,268,152,98,363,451,320,2022-01-17 13:23:34.939
243,146,178,268,149,97,359,447,321,2022-01-17 13:23:35.050
242,146,200,268,150,98,363,448,321,2022-01-17 13:23:35.161
244,146,165,267,149,93,359,448,322,2022-01-17 13:23:35.271
243,146,198,267,149,95,361,447,321,2022-01-17 13:23:35.382
242,146,160,270,152,98,363,449,320,2022-01-17 13:23:35.492
241,145,195,267,152,98,363,451,320,2022-01-17 13:23:35.603
243,145,157,265,149,95,359,449,322,2022-01-17 13:23:35.714
242,146,194,268,152,99,361,448,320,2022-01-17 13:23:35.824
243,146,163,268,149,95,359,447,323,2022-01-17 13:23:35.935
243,146,187,268,149,95,359,447,321,2022-01-17 13:23:36.045
242,146,174,270,152,98,363,448,320,2022-01-17 13:23:36.164
241,145,182,268,152,98,364,450,320,2022-01-17 13:23:36.267
243,146,182,268,149,95,361,448,321,2022-01-17 13:23:36.377
241,145,173,268,149,95,361,450,322,2022-01-17 13:23:36.488
241,145,189,268,150,98,364,450,320,2022-01-17 13:23:36.599
241,144,163,268,152,98,363,450,320,2022-01-17 13:23:36.710
243,145,193,265,149,95,360,448,322,2022-01-17 13:23:36.820
241,146,155,270,152,98,364,449,320,2022-01-17 13:23:36.931
242,146,194,267,152,98,361,447,321,2022-01-17 13:23:37.041
241,145,156,267,150,98,364,450,320,2022-01-17 13:23:37.152
243,145,193,265,149,95,360,449,322,2022-01-17 13:23:37.263
241,145,161,267,149,98,363,450,322,2022-01-17 13:23:37.373
241,145,194,267,152,98,364,449,320,2022-01-17 13:23:37.483
242,146,171,267,150,98,363,447,321,2022-01-17 13:23:37.595
242,146,187,267,149,95,361,446,321,2022-01-17 13:23:37.705
243,146,186,267,150,97,361,447,321,2022-01-17 13:23:37.816
242,146,186,267,152,98,363,447,321,2022-01-17 13:23:37.926
242,146,198,267,152,98,363,447,321,2022-01-17 13:23:38.037
241,144,175,267,150,98,364,450,321,2022-01-17 13:23:38.148
242,142,198,266,145,87,364,452,321,2022-01-17 13:23:38.258
243,146,170,267,149,95,361,447,321,2022-01-17 13:23:38.369
243,146,210,267,150,97,361,447,321,2022-01-17 13:23:38.480
241,145,173,265,149,97,362,449,322,2022-01-17 13:23:38.590
243,145,209,265,149,95,361,449,322,2022-01-17 13:23:38.701
241,145,177,267,152,98,364,450,320,2022-01-17 13:23:38.812
241,145,205,267,150,98,363,449,322,2022-01-17 13:23:38.923
242,146,179,267,150,97,363,446,321,2022-01-17 13:23:39.034
243,146,195,267,150,97,361,447,321,2022-01-17 13:23:39.143
246,146,187,267,149,95,359,447,321,2022-01-17 13:23:39.255
243,146,202,267,149,97,365,447,321,2022-01-17 13:23:39.365
241,144,185,268,152,98,362,451,322,2022-01-17 13:23:39.476
241,144,170,267,152,98,362,452,321,2022-01-17 13:23:39.586
243,145,185,265,148,93,359,451,323,2022-01-17 13:23:39.697
244,145,164,265,149,93,357,451,323,2022-01-17 13:23:39.807
243,145,189,265,149,93,358,451,323,2022-01-17 13:23:39.918
243,145,157,265,149,93,363,450,322,2022-01-17 13:23:40.029
241,145,185,265,148,94,366,452,322,2022-01-17 13:23:40.139
243,145,153,265,149,93,366,451,323,2022-01-17 13:23:40.250
242,146,186,267,152,96,370,451,321,2022-01-17 13:23:40.361
241,146,160,267,152,98,374,451,321,2022-01-17 13:23:40.471
242,146,179,267,152,98,373,450,321,2022-01-17 13:23:40.582
241,145,165,265,149,95,371,452,322,2022-01-17 13:23:40.692
241,145,173,265,148,94,369,451,322,2022-01-17 13:23:40.804
242,146,174,267,150,93,368,449,321,2022-01-17 13:23:40.914
239,139,167,270,152,98,367,449,321,2022-01-17 13:23:41.025
243,146,177,265,149,93,365,449,323,2022-01-17 13:23:41.135
242,146,160,267,152,96,365,449,321,2022-01-17 13:23:41.245
242,146,184,270,150,96,366,449,321,2022-01-17 13:23:41.357
244,145,156,269,149,93,368,444,323,2022-01-17 13:23:41.468
244,145,189,268,149,93,368,446,323,2022-01-17 13:23:41.577
245,146,160,268,149,95,372,441,323,2022-01-17 13:23:41.688
223,145,184,267,150,98,376,444,323,2022-01-17 13:23:41.799
229,144,153,269,147,98,376,444,324,2022-01-17 13:23:41.909
229,144,181,269,149,98,374,444,324,2022-01-17 13:23:42.020
224,144,165,269,148,95,374,445,324,2022-01-17 13:23:42.131
224,146,186,272,150,97,394,441,321,2022-01-17 13:23:42.241
220,144,182,271,150,98,431,443,322,2022-01-17 13:23:42.353
237,146,186,271,150,98,472,445,321,2022-01-17 13:23:42.463
241,145,194,271,152,98,515,448,320,2022-01-17 13:23:42.574
221,145,173,269,149,98,549,452,322,2022-01-17 13:23:42.684
222,147,189,269,148,95,569,455,322,2022-01-17 13:23:42.794
217,145,146,271,150,98,585,458,320,2022-01-17 13:23:42.905
224,147,184,271,149,97,587,461,321,2022-01-17 13:23:43.016
224,147,155,271,152,99,595,461,321,2022-01-17 13:23:43.127
222,147,194,271,150,99,598,460,321,2022-01-17 13:23:43.238
221,145,157,272,149,95,600,463,322,2022-01-17 13:23:43.348
221,145,183,272,149,95,601,466,322,2022-01-17 13:23:43.459
222,147,178,271,152,99,603,467,320,2022-01-17 13:23:43.569
218,146,206,271,151,97,603,470,321,2022-01-17 13:23:43.681
215,145,193,271,152,98,605,475,320,2022-01-17 13:23:43.792
217,145,176,272,152,98,605,472,319,2022-01-17 13:23:43.905
220,145,213,271,149,97,601,474,322,2022-01-17 13:23:44.016
221,145,177,272,149,98,606,476,322,2022-01-17 13:23:44.128
222,147,210,272,151,99,613,474,321,2022-01-17 13:23:44.239
224,147,194,272,149,95,619,480,322,2022-01-17 13:23:44.352
219,147,190,274,152,99,633,480,321,2022-01-17 13:23:44.463
219,145,205,272,152,98,644,484,320,2022-01-17 13:23:44.574
217,145,169,272,152,98,652,485,320,2022-01-17 13:23:44.689
220,145,205,272,149,98,657,485,322,2022-01-17 13:23:44.798
224,147,180,272,149,93,662,484,322,2022-01-17 13:23:44.909
220,145,193,272,149,97,669,487,322,2022-01-17 13:23:45.022
222,150,201,272,149,95,670,485,321,2022-01-17 13:23:45.133
219,145,165,272,149,97,675,487,322,2022-01-17 13:23:45.245
222,147,201,272,149,95,674,486,321,2022-01-17 13:23:45.356
220,147,168,274,152,99,678,486,320,2022-01-17 13:23:45.468
222,150,194,272,149,97,676,486,321,2022-01-17 13:23:45.579
215,145,188,274,152,98,681,490,320,2022-01-17 13:23:45.692
220,147,169,273,149,97,679,489,322,2022-01-17 13:23:45.803
222,150,202,274,151,97,678,486,321,2022-01-17 13:23:45.915
218,150,168,274,152,99,680,487,320,2022-01-17 13:23:46.027
220,147,199,273,149,95,677,488,322,2022-01-17 13:23:46.137
219,150,190,274,152,99,678,488,320,2022-01-17 13:23:46.250
218,150,186,274,154,98,679,488,320,2022-01-17 13:23:46.361
217,148,199,273,149,98,679,490,322,2022-01-17 13:23:46.473
218,152,166,275,152,99,678,488,320,2022-01-17 13:23:46.584
222,148,203,276,149,95,675,489,322,2022-01-17 13:23:46.696
217,147,182,278,154,98,679,491,320,2022-01-17 13:23:46.808
217,148,198,280,154,99,677,491,320,2022-01-17 13:23:46.919
220,149,205,279,149,95,672,491,322,2022-01-17 13:23:47.031
217,147,174,282,154,99,675,491,320,2022-01-17 13:23:47.143
218,150,210,286,152,99,671,491,320,2022-01-17 13:23:47.254
215,148,173,285,151,98,669,494,322,2022-01-17 13:23:47.366
218,150,202,288,152,99,667,490,321,2022-01-17 13:23:47.479
217,149,197,287,150,98,665,494,322,2022-01-17 13:23:47.590
218,152,179,291,152,99,662,491,321,2022-01-17 13:23:47.702
218,152,207,293,152,97,658,491,320,2022-01-17 13:23:47.813
215,148,171,295,152,98,661,495,320,2022-01-17 13:23:47.925
219,150,203,295,149,95,654,492,322,2022-01-17 13:23:48.036
219,152,191,297,151,95,650,491,321,2022-01-17 13:23:48.148
217,149,185,299,149,97,649,495,322,2022-01-17 13:23:48.260
219,149,208,301,149,95,644,494,322,2022-01-17 13:23:48.371
215,149,169,303,152,98,645,496,320,2022-01-17 13:23:48.483
219,154,208,303,151,97,638,493,321,2022-01-17 13:23:48.594
219,154,186,306,154,99,638,493,320,2022-01-17 13:23:48.707
222,152,195,307,149,95,632,494,323,2022-01-17 13:23:48.819
219,151,205,308,149,97,631,496,322,2022-01-17 13:23:48.929
222,154,174,310,151,97,627,494,321,2022-01-17 13:23:49.042
219,152,212,311,149,95,624,496,322,2022-01-17 13:23:49.153
220,151,177,313,149,95,622,496,322,2022-01-17 13:23:49.265
222,154,202,315,152,97,619,495,321,2022-01-17 13:23:49.377
224,154,203,316,151,95,616,496,322,2022-01-17 13:23:49.489
221,149,180,317,151,97,615,498,322,2022-01-17 13:23:49.600
222,154,212,319,149,95,611,497,322,2022-01-17 13:23:49.711
220,149,173,321,152,98,613,500,322,2022-01-17 13:23:49.824
219,154,206,322,154,99,609,498,320,2022-01-17 13:23:49.935
217,151,193,322,154,98,609,500,320,2022-01-17 13:23:50.047
222,154,187,323,154,99,604,498,321,2022-01-17 13:23:50.159
220,152,210,326,154,102,605,500,320,2022-01-17 13:23:50.271
221,153,170,326,154,99,602,500,320,2022-01-17 13:23:50.383
224,154,206,326,153,97,597,498,321,2022-01-17 13:23:50.495
220,153,194,328,154,99,599,501,320,2022-01-17 13:23:50.606
224,155,190,327,151,97,594,498,321,2022-01-17 13:23:50.718
221,153,209,327,151,97,593,501,322,2022-01-17 13:23:50.829
220,151,172,328,154,98,595,501,321,2022-01-17 13:23:50.942
222,155,210,328,154,99,591,499,321,2022-01-17 13:23:51.053
221,153,187,330,154,98,593,502,320,2022-01-17 13:23:51.164
221,154,200,330,154,99,590,500,321,2022-01-17 13:23:51.277
221,151,209,329,153,98,588,503,322,2022-01-17 13:23:51.388
220,153,176,330,154,99,589,502,320,2022-01-17 13:23:51.500
220,151,213,330,152,98,588,503,322,2022-01-17 13:23:51.611
217,154,182,331,154,99,588,503,320,2022-01-17 13:23:51.724
224,158,206,330,153,97,583,500,321,2022-01-17 13:23:51.835
222,156,205,329,151,95,582,502,322,2022-01-17 13:23:51.947
224,158,182,330,153,95,582,501,322,2022-01-17 13:23:52.058
222,156,213,329,156,95,580,502,322,2022-01-17 13:23:52.170
222,158,175,331,154,99,581,501,321,2022-01-17 13:23:52.282
221,156,208,332,153,97,579,504,322,2022-01-17 13:23:52.393
220,153,197,333,155,98,582,505,321,2022-01-17 13:23:52.504
220,156,190,334,158,98,581,504,320,2022-01-17 13:23:52.616
221,153,212,333,156,98,579,505,322,2022-01-17 13:23:52.728
221,153,173,336,156,98,580,507,322,2022-01-17 13:23:52.839
220,155,211,335,160,99,578,503,321,2022-01-17 13:23:52.951
224,155,187,335,157,95,574,503,321,2022-01-17 13:23:53.063
220,153,198,338,158,98,577,506,320,2022-01-17 13:23:53.175
220,155,210,339,160,99,577,507,320,2022-01-17 13:23:53.286
221,157,173,337,157,95,572,506,322,2022-01-17 13:23:53.399
220,153,213,340,158,98,574,508,322,2022-01-17 13:23:53.510
220,155,182,342,162,99,574,505,320,2022-01-17 13:23:53.622
221,156,204,341,157,95,569,506,322,2022-01-17 13:23:53.734
222,157,205,343,157,95,568,507,322,2022-01-17 13:23:53.845
220,151,181,346,160,98,571,509,322,2022-01-17 13:23:53.957
220,155,216,347,162,99,569,506,321,2022-01-17 13:23:54.069
224,158,176,348,159,95,566,507,322,2022-01-17 13:23:54.180
221,153,208,351,161,98,568,510,322,2022-01-17 13:23:54.292
221,157,199,351,159,95,565,510,322,2022-01-17 13:23:54.404
217,155,190,354,163,98,568,509,320,2022-01-17 13:23:54.515
224,155,214,354,161,95,563,509,322,2022-01-17 13:23:54.627
222,158,178,357,164,97,564,508,321,2022-01-17 13:23:54.739
221,153,213,357,164,97,565,511,322,2022-01-17 13:23:54.850
221,153,189,359,164,98,565,512,323,2022-01-17 13:23:54.962
220,155,202,362,166,99,565,510,321,2022-01-17 13:23:55.074
220,155,216,364,168,99,566,511,320,2022-01-17 13:23:55.185
224,158,178,364,165,95,562,511,322,2022-01-17 13:23:55.297
224,160,218,366,168,97,563,511,321,2022-01-17 13:23:55.409
222,155,183,367,165,95,562,513,322,2022-01-17 13:23:55.520
222,156,205,368,165,95,562,513,322,2022-01-17 13:23:55.632
220,153,208,370,170,99,567,515,320,2022-01-17 13:23:55.744
222,158,184,370,169,97,563,512,321,2022-01-17 13:23:55.855
222,158,218,370,170,97,564,513,321,2022-01-17 13:23:55.967
221,153,177,372,169,95,564,516,322,2022-01-17 13:23:56.079
220,155,210,374,171,98,567,517,320,2022-01-17 13:23:56.191
217,153,202,374,174,98,567,518,320,2022-01-17 13:23:56.302
224,158,190,372,173,95,563,515,321,2022-01-17 13:23:56.414
221,153,213,373,173,97,564,519,322,2022-01-17 13:23:56.525
222,155,177,373,173,95,563,518,322,2022-01-17 13:23:56.637
221,153,213,375,173,98,565,520,322,2022-01-17 13:23:56.749
222,156,193,373,176,95,563,519,322,2022-01-17 13:23:56.861
220,153,201,376,178,98,567,521,322,2022-01-17 13:23:56.973
220,156,216,376,179,99,567,520,320,2022-01-17 13:23:57.084
220,153,177,375,178,99,568,522,322,2022-01-17 13:23:57.195
221,155,216,374,182,99,567,520,321,2022-01-17 13:23:57.307
224,158,186,373,181,95,564,521,322,2022-01-17 13:23:57.419
221,153,205,373,180,97,566,523,322,2022-01-17 13:23:57.531
220,156,210,374,184,98,569,524,320,2022-01-17 13:23:57.643
220,156,182,374,184,98,569,525,320,2022-01-17 13:23:57.754
222,158,218,374,184,99,568,522,321,2022-01-17 13:23:57.866
221,158,178,374,186,99,569,524,321,2022-01-17 13:23:57.978
222,157,209,372,183,95,566,525,322,2022-01-17 13:23:58.089
