MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
550,536,485,314,701,34,756,457,279,2022-01-22 19:10:32.102
548,534,486,314,705,34,757,459,281,2022-01-22 19:10:32.212
548,532,485,313,705,34,757,459,282,2022-01-22 19:10:32.323
551,536,482,313,699,31,754,455,281,2022-01-22 19:10:32.435
548,532,484,313,706,32,756,458,282,2022-01-22 19:10:32.544
549,532,483,313,704,29,755,457,283,2022-01-22 19:10:32.656
549,536,485,314,701,34,757,457,281,2022-01-22 19:10:32.766
552,535,482,311,700,29,754,455,283,2022-01-22 19:10:32.877
548,534,486,314,704,34,757,459,281,2022-01-22 19:10:32.987
551,536,483,313,698,31,754,455,281,2022-01-22 19:10:33.098
550,536,484,314,700,34,756,457,279,2022-01-22 19:10:33.208
551,534,481,313,699,29,754,455,283,2022-01-22 19:10:33.320
551,535,482,313,699,29,754,455,283,2022-01-22 19:10:33.430
548,534,486,314,703,34,757,458,281,2022-01-22 19:10:33.541
548,534,486,314,701,34,757,459,281,2022-01-22 19:10:33.652
548,534,485,314,704,34,757,459,281,2022-01-22 19:10:33.763
551,535,482,313,698,29,754,455,283,2022-01-22 19:10:33.873
551,534,482,313,702,29,754,455,282,2022-01-22 19:10:33.984
550,533,482,313,702,29,753,456,282,2022-01-22 19:10:34.094
549,535,486,314,701,34,757,458,281,2022-01-22 19:10:34.205
548,535,486,315,701,34,757,459,281,2022-01-22 19:10:34.315
549,535,486,315,701,34,757,458,281,2022-01-22 19:10:34.427
548,532,484,315,704,30,756,458,282,2022-01-22 19:10:34.536
547,532,485,315,705,32,757,459,282,2022-01-22 19:10:34.648
551,536,482,313,698,29,754,455,281,2022-01-22 19:10:34.758
547,533,486,315,704,34,757,459,281,2022-01-22 19:10:34.869
551,534,482,313,702,29,752,455,283,2022-01-22 19:10:34.979
548,532,483,313,703,29,755,458,282,2022-01-22 19:10:35.090
549,532,483,315,704,29,755,457,283,2022-01-22 19:10:35.202
548,532,484,315,704,30,756,458,283,2022-01-22 19:10:35.312
551,537,483,314,698,31,754,455,281,2022-01-22 19:10:35.423
551,536,482,315,698,29,754,455,283,2022-01-22 19:10:35.533
549,535,485,315,700,34,756,457,281,2022-01-22 19:10:35.644
550,537,484,315,697,31,754,455,281,2022-01-22 19:10:35.755
561,545,484,315,697,31,754,455,281,2022-01-22 19:10:35.866
548,533,484,315,704,32,757,458,282,2022-01-22 19:10:35.976
552,537,483,314,698,29,754,455,281,2022-01-22 19:10:36.087
551,534,482,313,702,29,754,455,283,2022-01-22 19:10:36.196
551,537,484,314,698,31,754,455,281,2022-01-22 19:10:36.308
551,535,482,313,698,29,754,455,283,2022-01-22 19:10:36.418
550,533,483,313,702,29,754,456,283,2022-01-22 19:10:36.529
550,535,484,315,699,34,755,457,281,2022-01-22 19:10:36.640
547,533,486,315,704,34,757,459,282,2022-01-22 19:10:36.750
549,535,485,315,700,34,757,457,281,2022-01-22 19:10:36.861
547,532,485,316,705,32,757,458,282,2022-01-22 19:10:36.972
548,534,486,315,701,34,757,458,281,2022-01-22 19:10:37.082
550,536,485,315,699,34,755,457,281,2022-01-22 19:10:37.193
548,532,485,316,705,32,756,458,282,2022-01-22 19:10:37.304
547,533,486,315,704,34,757,459,282,2022-01-22 19:10:37.414
550,533,482,313,702,29,753,456,286,2022-01-22 19:10:37.525
549,535,485,315,701,34,756,457,281,2022-01-22 19:10:37.636
550,536,485,314,699,33,754,456,281,2022-01-22 19:10:37.747
550,535,485,314,700,32,755,456,281,2022-01-22 19:10:37.857
548,532,485,315,705,34,757,458,282,2022-01-22 19:10:37.968
551,534,482,313,699,29,754,454,283,2022-01-22 19:10:38.078
550,533,482,313,702,29,754,455,283,2022-01-22 19:10:38.190
550,536,484,315,699,33,755,457,279,2022-01-22 19:10:38.300
551,536,483,315,698,31,754,455,281,2022-01-22 19:10:38.411
551,535,482,315,699,29,754,454,282,2022-01-22 19:10:38.521
548,533,486,315,704,34,757,458,282,2022-01-22 19:10:38.632
549,535,485,315,701,34,757,458,281,2022-01-22 19:10:38.742
550,536,484,315,700,33,755,455,279,2022-01-22 19:10:38.854
551,536,483,314,698,31,754,455,279,2022-01-22 19:10:38.965
548,531,483,313,706,29,755,457,282,2022-01-22 19:10:39.077
548,533,486,315,704,34,757,458,281,2022-01-22 19:10:39.188
547,532,486,315,705,34,757,459,281,2022-01-22 19:10:39.301
551,534,482,313,702,29,751,454,282,2022-01-22 19:10:39.412
551,533,482,313,702,29,754,455,282,2022-01-22 19:10:39.524
550,532,482,313,703,29,752,455,282,2022-01-22 19:10:39.635
547,533,486,316,705,34,757,458,281,2022-01-22 19:10:39.747
550,532,482,313,702,17,773,462,282,2022-01-22 19:10:39.859
549,535,484,314,701,34,755,457,279,2022-01-22 19:10:39.971
551,535,483,314,699,31,754,455,281,2022-01-22 19:10:40.082
551,534,482,313,700,29,751,454,283,2022-01-22 19:10:40.194
550,535,484,315,700,33,755,457,279,2022-01-22 19:10:40.305
548,531,485,314,707,34,757,458,282,2022-01-22 19:10:40.417
548,532,485,314,705,34,757,458,281,2022-01-22 19:10:40.529
550,532,482,313,702,29,752,456,283,2022-01-22 19:10:40.641
550,535,484,315,700,33,754,457,281,2022-01-22 19:10:40.752
548,531,485,315,706,32,757,458,282,2022-01-22 19:10:40.865
551,536,483,314,700,31,754,455,281,2022-01-22 19:10:40.976
551,535,483,314,703,21,771,460,279,2022-01-22 19:10:41.088
547,532,485,314,705,34,756,458,282,2022-01-22 19:10:41.199
547,532,486,315,705,34,757,458,281,2022-01-22 19:10:41.311
547,532,485,314,705,34,757,458,282,2022-01-22 19:10:41.423
551,535,482,313,702,29,751,455,283,2022-01-22 19:10:41.535
548,532,484,315,706,32,756,458,282,2022-01-22 19:10:41.646
550,533,482,313,702,29,752,455,283,2022-01-22 19:10:41.758
548,532,483,315,706,30,753,457,282,2022-01-22 19:10:41.869
547,533,486,315,705,34,757,459,282,2022-01-22 19:10:41.981
547,532,485,315,705,34,757,458,282,2022-01-22 19:10:42.093
549,535,486,315,701,34,756,457,279,2022-01-22 19:10:42.204
547,531,485,315,706,32,756,458,282,2022-01-22 19:10:42.316
550,536,485,314,701,34,755,457,281,2022-01-22 19:10:42.429
551,536,483,314,699,31,754,455,281,2022-01-22 19:10:42.540
549,534,485,314,704,34,756,458,281,2022-01-22 19:10:42.652
547,531,485,314,706,34,757,458,282,2022-01-22 19:10:42.763
550,536,484,314,699,33,754,455,281,2022-01-22 19:10:42.875
551,536,484,314,701,33,754,455,279,2022-01-22 19:10:42.987
548,534,486,315,704,34,757,458,279,2022-01-22 19:10:43.098
547,532,485,314,705,34,757,459,282,2022-01-22 19:10:43.209
548,531,484,313,707,30,755,458,282,2022-01-22 19:10:43.322
550,532,482,313,703,29,752,455,283,2022-01-22 19:10:43.434
547,533,486,314,705,34,757,459,281,2022-01-22 19:10:43.545
547,532,485,314,705,34,757,458,282,2022-01-22 19:10:43.657
547,531,485,314,706,34,757,458,282,2022-01-22 19:10:43.769
548,534,486,314,704,34,757,458,281,2022-01-22 19:10:43.880
551,536,484,314,700,33,754,455,281,2022-01-22 19:10:43.992
548,534,486,314,705,34,757,459,279,2022-01-22 19:10:44.103
551,535,483,313,699,29,751,454,282,2022-01-22 19:10:44.215
548,533,486,314,705,34,757,459,282,2022-01-22 19:10:44.326
547,532,486,314,705,34,756,458,282,2022-01-22 19:10:44.439
547,533,486,314,705,34,757,458,281,2022-01-22 19:10:44.550
550,533,482,311,703,29,752,455,283,2022-01-22 19:10:44.662
551,536,483,314,699,33,754,455,281,2022-01-22 19:10:44.774
551,535,482,313,700,29,751,455,282,2022-01-22 19:10:44.886
548,534,486,314,703,34,756,458,281,2022-01-22 19:10:44.997
547,531,485,314,705,32,756,458,282,2022-01-22 19:10:45.108
547,532,486,314,705,34,757,458,281,2022-01-22 19:10:45.221
548,534,486,314,704,34,756,458,281,2022-01-22 19:10:45.333
550,532,483,313,702,29,753,456,283,2022-01-22 19:10:45.444
